Term_IRI,UberonNum,Term_label,Parent_term_IRI,Parent_term_label,UberonNumParent,Definition
http://purl.obolibrary.org/obo/UBERON_2000716,2000716,afferent portion of pharyngeal arch artery,http://purl.obolibrary.org/obo/UBERON_0015787,upper respiratory conduit,0015787,A section of a pharyngeal arch artery that delivers blood to the gills.
http://purl.obolibrary.org/obo/UBERON_2000717,2000717,apical ectodermal ridge median fin fold,http://purl.obolibrary.org/obo/UBERON_0004356,apical ectodermal ridge,0004356,Apical ectodermal ridge that is part of the median fin fold.
http://purl.obolibrary.org/obo/UBERON_2000718,2000718,epaxial region somite 27,http://purl.obolibrary.org/obo/UBERON_0003900,epaxial myotome region,0003900,"Somite-derived body wall muscle present dorsal to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000722,2000722,obsolete slow muscle cell somite 3,,,,
http://purl.obolibrary.org/obo/UBERON_2000932,2000932,myotome somite 3,http://purl.obolibrary.org/obo/UBERON_0003082,myotome,0003082,"Portion of the somite giving rise to body wall muscle masses. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000727,2000727,somite 17,http://purl.obolibrary.org/obo/UBERON_0002329,somite,0002329,"Undifferentiated mesodermal component of early trunk or tail segment or metamere, derived from paraxial mesoderm; forms the myotome, sclerotome and perhaps dermatome. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000735,2000735,hemal postzygapophysis,http://purl.obolibrary.org/obo/UBERON_0004247,bone of dorsum,0004247,"Paired, ventromedially directed processes on the posterior ends of the centra, ligamentously joined to the hemal postzygapophyses of the immediately posterior vertebra. The most posterior caudal vertebrae lack hemal postzygapophyses."
http://purl.obolibrary.org/obo/UBERON_2000743,2000743,epaxial region somite 2,http://purl.obolibrary.org/obo/UBERON_0003900,epaxial myotome region,0003900,"Somite-derived body wall muscle present dorsal to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2001016,2001016,myotome somite 2,http://purl.obolibrary.org/obo/UBERON_0003082,myotome,0003082,"Portion of the somite giving rise to body wall muscle masses. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000748,2000748,epaxial region somite 6,http://purl.obolibrary.org/obo/UBERON_0003900,epaxial myotome region,0003900,"Somite-derived body wall muscle present dorsal to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2001021,2001021,myotome somite 6,http://purl.obolibrary.org/obo/UBERON_0003082,myotome,0003082,"Portion of the somite giving rise to body wall muscle masses. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000750,2000750,obsolete fast muscle cell somite 10,,,,
http://purl.obolibrary.org/obo/UBERON_2001013,2001013,myotome somite 10,http://purl.obolibrary.org/obo/UBERON_0003082,myotome,0003082,"Portion of the somite giving rise to body wall muscle masses. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000751,2000751,epaxial region somite 8,http://purl.obolibrary.org/obo/UBERON_0003900,epaxial myotome region,0003900,"Somite-derived body wall muscle present dorsal to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000752,2000752,obsolete fast muscle cell somite 13,,,,
http://purl.obolibrary.org/obo/UBERON_2000927,2000927,myotome somite 16,http://purl.obolibrary.org/obo/UBERON_0003082,myotome,0003082,"Portion of the somite giving rise to body wall muscle masses. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000754,2000754,obsolete fast muscle cell somite 19,,,,
http://purl.obolibrary.org/obo/UBERON_2000758,2000758,obsolete fast muscle cell somite 3,,,,
http://purl.obolibrary.org/obo/UBERON_2000759,2000759,obsolete fast muscle cell somite 5,,,,
http://purl.obolibrary.org/obo/UBERON_2000760,2000760,obsolete fast muscle cell somite 8,,,,
http://purl.obolibrary.org/obo/UBERON_2000766,2000766,granular layer valvula cerebelli,http://purl.obolibrary.org/obo/UBERON_0010314,structure with developmental contribution from neural crest,0010314,
http://purl.obolibrary.org/obo/UBERON_2000767,2000767,hypaxial region somite 11,http://purl.obolibrary.org/obo/UBERON_0003895,hypaxial myotome region,0003895,"Somite-derived body wall muscle present ventral to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000770,2000770,hypaxial region somite 2,http://purl.obolibrary.org/obo/UBERON_0003895,hypaxial myotome region,0003895,"Somite-derived body wall muscle present ventral to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000771,2000771,hypaxial region somite 22,http://purl.obolibrary.org/obo/UBERON_0003895,hypaxial myotome region,0003895,"Somite-derived body wall muscle present ventral to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000772,2000772,hypaxial region somite 25,http://purl.obolibrary.org/obo/UBERON_0003895,hypaxial myotome region,0003895,"Somite-derived body wall muscle present ventral to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000779,2000779,lateral forebrain bundle telencephalon,http://purl.obolibrary.org/obo/UBERON_2000597,telencephalic tracts,2000597,
http://purl.obolibrary.org/obo/UBERON_2000799,2000799,obsolete muscle pioneer somite 6,,,,
http://purl.obolibrary.org/obo/UBERON_2000805,2000805,myotome somite 23,http://purl.obolibrary.org/obo/UBERON_0003082,myotome,0003082,"Portion of the somite giving rise to body wall muscle masses. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000806,2000806,obsolete fast muscle cell somite 20,,,,
http://purl.obolibrary.org/obo/UBERON_2000810,2000810,myotome somite 7,http://purl.obolibrary.org/obo/UBERON_0003082,myotome,0003082,"Portion of the somite giving rise to body wall muscle masses. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000814,2000814,opercular lateral line neuromast,http://purl.obolibrary.org/obo/UBERON_0008904,neuromast,0008904,"Neuromast that is part of the opercular lateral line. Kimmel et al, 1995. (Also see Anatomical Atlas entry for lateral line by T. Whitfield.)"
http://purl.obolibrary.org/obo/UBERON_2000815,2000815,nucleus of medial longitudinal fasciculus of medulla,http://purl.obolibrary.org/obo/UBERON_0007635,nucleus of medulla oblongata,0007635,
http://purl.obolibrary.org/obo/UBERON_2000819,2000819,obsolete postcommissural nucleus of V central entopeduncular nucleus,,,,
http://purl.obolibrary.org/obo/UBERON_2000826,2000826,central nucleus torus semicircularis,http://purl.obolibrary.org/obo/UBERON_0011214,nucleus of midbrain tectum,0011214,
http://purl.obolibrary.org/obo/UBERON_2000833,2000833,sclerotome somite 22,http://purl.obolibrary.org/obo/UBERON_0003089,sclerotome,0003089,"Medial ventral region of the somite that will form vertebral cartilages. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000978,2000978,somite 22,http://purl.obolibrary.org/obo/UBERON_0002329,somite,0002329,"Undifferentiated mesodermal component of early trunk or tail segment or metamere, derived from paraxial mesoderm; forms the myotome, sclerotome and perhaps dermatome. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000836,2000836,sclerotome somite 30,http://purl.obolibrary.org/obo/UBERON_0003089,sclerotome,0003089,"Medial ventral region of the somite that will form vertebral cartilages. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000842,2000842,obsolete slow muscle cell somite 17,,,,
http://purl.obolibrary.org/obo/UBERON_2000843,2000843,obsolete slow muscle cell somite 2,,,,
http://purl.obolibrary.org/obo/UBERON_2000845,2000845,obsolete slow muscle cell somite 25,,,,
http://purl.obolibrary.org/obo/UBERON_2000847,2000847,obsolete slow muscle cell somite 30,,,,
http://purl.obolibrary.org/obo/UBERON_2000851,2000851,somite 12,http://purl.obolibrary.org/obo/UBERON_0002329,somite,0002329,"Undifferentiated mesodermal component of early trunk or tail segment or metamere, derived from paraxial mesoderm; forms the myotome, sclerotome and perhaps dermatome. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000859,2000859,specialized hemal arch and spine,http://purl.obolibrary.org/obo/UBERON_0004376,fin bone,0004376,
http://purl.obolibrary.org/obo/UBERON_2000860,2000860,obsolete fast muscle cell somite 7,,,,
http://purl.obolibrary.org/obo/UBERON_2000867,2000867,epaxial region somite 18,http://purl.obolibrary.org/obo/UBERON_0003900,epaxial myotome region,0003900,"Somite-derived body wall muscle present dorsal to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000869,2000869,epaxial region somite 23,http://purl.obolibrary.org/obo/UBERON_0003900,epaxial myotome region,0003900,"Somite-derived body wall muscle present dorsal to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000876,2000876,obsolete fast muscle cell somite 11,,,,
http://purl.obolibrary.org/obo/UBERON_2000881,2000881,obsolete fast muscle cell somite 25,,,,
http://purl.obolibrary.org/obo/UBERON_2000883,2000883,obsolete fast muscle cell somite 28,,,,
http://purl.obolibrary.org/obo/UBERON_2000884,2000884,obsolete fast muscle cell somite 30,,,,
http://purl.obolibrary.org/obo/UBERON_2000887,2000887,floor plate neural rod,http://purl.obolibrary.org/obo/UBERON_0003079,floor plate,0003079,
http://purl.obolibrary.org/obo/UBERON_2000891,2000891,hypaxial region somite 1,http://purl.obolibrary.org/obo/UBERON_0003895,hypaxial myotome region,0003895,"Somite-derived body wall muscle present ventral to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000892,2000892,hypaxial region somite 12,http://purl.obolibrary.org/obo/UBERON_0003895,hypaxial myotome region,0003895,"Somite-derived body wall muscle present ventral to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000894,2000894,hypaxial region somite 15,http://purl.obolibrary.org/obo/UBERON_0003895,hypaxial myotome region,0003895,"Somite-derived body wall muscle present ventral to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000895,2000895,hypaxial region somite 18,http://purl.obolibrary.org/obo/UBERON_0003895,hypaxial myotome region,0003895,"Somite-derived body wall muscle present ventral to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000897,2000897,hypaxial region somite 23,http://purl.obolibrary.org/obo/UBERON_0003895,hypaxial myotome region,0003895,"Somite-derived body wall muscle present ventral to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000898,2000898,hypaxial region somite 26,http://purl.obolibrary.org/obo/UBERON_0003895,hypaxial myotome region,0003895,"Somite-derived body wall muscle present ventral to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000899,2000899,hypaxial region somite 29,http://purl.obolibrary.org/obo/UBERON_0003895,hypaxial myotome region,0003895,"Somite-derived body wall muscle present ventral to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000910,2000910,medial forebrain bundle telencephalon,http://purl.obolibrary.org/obo/UBERON_2000597,telencephalic tracts,2000597,
http://purl.obolibrary.org/obo/UBERON_2000911,2000911,transverse process of neural arch 3,http://purl.obolibrary.org/obo/UBERON_4100000,skeletal element projection,4100000,Endochondral bone that is the anterodorsally oriented process of the third neural arch.
http://purl.obolibrary.org/obo/UBERON_2000913,2000913,molecular layer valvula cerebelli,http://purl.obolibrary.org/obo/UBERON_0010314,structure with developmental contribution from neural crest,0010314,
http://purl.obolibrary.org/obo/UBERON_2000916,2000916,obsolete muscle pioneer somite 14,,,,
http://purl.obolibrary.org/obo/UBERON_2000917,2000917,obsolete muscle pioneer somite 17,,,,
http://purl.obolibrary.org/obo/UBERON_2000919,2000919,obsolete muscle pioneer somite 23,,,,
http://purl.obolibrary.org/obo/UBERON_2000921,2000921,obsolete muscle pioneer somite 29,,,,
http://purl.obolibrary.org/obo/UBERON_2000937,2000937,hypaxial region somite 13,http://purl.obolibrary.org/obo/UBERON_0003895,hypaxial myotome region,0003895,"Somite-derived body wall muscle present ventral to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000940,2000940,posterior lateral line neuromast,http://purl.obolibrary.org/obo/UBERON_0008904,neuromast,0008904,"Neuromast that is part of the posterior lateral line. Kimmel et al, 1995. (Also see Anatomical Atlas entry for lateral line by T. Whitfield.)"
http://purl.obolibrary.org/obo/UBERON_2001157,2001157,posterior lateral line primordium,http://purl.obolibrary.org/obo/UBERON_2000228,lateral line primordium,2000228,"A migrating group of cells originating from the posterior lateral line placode. The primordium deposits seven to nine neuromasts and interneuromasts between them during its posterior migration to the tail. Gompel et al, 2001."
http://purl.obolibrary.org/obo/UBERON_2000941,2000941,nucleus of the medial longitudinal fasciculus synencephalon,http://purl.obolibrary.org/obo/UBERON_0006569,diencephalic nucleus,0006569,
http://purl.obolibrary.org/obo/UBERON_2000952,2000952,sclerotome somite 1,http://purl.obolibrary.org/obo/UBERON_0003089,sclerotome,0003089,"Medial ventral region of the somite that will form vertebral cartilages. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000958,2000958,sclerotome somite 23,http://purl.obolibrary.org/obo/UBERON_0003089,sclerotome,0003089,"Medial ventral region of the somite that will form vertebral cartilages. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000964,2000964,obsolete slow muscle cell somite 12,,,,
http://purl.obolibrary.org/obo/UBERON_2000967,2000967,obsolete slow muscle cell somite 20,,,,
http://purl.obolibrary.org/obo/UBERON_2000969,2000969,obsolete slow muscle cell somite 23,,,,
http://purl.obolibrary.org/obo/UBERON_2000979,2000979,hypaxial region somite 24,http://purl.obolibrary.org/obo/UBERON_0003895,hypaxial myotome region,0003895,"Somite-derived body wall muscle present ventral to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000985,2000985,ventral rhombencephalic commissure medulla oblongata,http://purl.obolibrary.org/obo/UBERON_0014649,white matter of medulla oblongata,0014649,
http://purl.obolibrary.org/obo/UBERON_2000991,2000991,epaxial region somite 10,http://purl.obolibrary.org/obo/UBERON_0003900,epaxial myotome region,0003900,"Somite-derived body wall muscle present dorsal to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2000993,2000993,lateral wall neural rod,http://purl.obolibrary.org/obo/UBERON_0005291,embryonic tissue,0005291,
http://purl.obolibrary.org/obo/UBERON_2001001,2001001,epaxial region somite 13,http://purl.obolibrary.org/obo/UBERON_0003900,epaxial myotome region,0003900,"Somite-derived body wall muscle present dorsal to the horizontal myoseptum. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2001008,2001008,obsolete muscle pioneer somite 27,,,,
http://purl.obolibrary.org/obo/UBERON_2001010,2001010,obsolete muscle pioneer somite 5,,,,
http://purl.obolibrary.org/obo/UBERON_2001028,2001028,hypurapophysis,http://purl.obolibrary.org/obo/UBERON_4100000,skeletal element projection,4100000,"Lateral process, spine-like or crest-like, at the lateral wall of the haemal arch of the parhypural that serves for insertion of the hypochordal longitudinal muscle. The process may contribute to the lateral protection of the parhypural foramen (where the caudal blood vessels exit the hemal arch) and the hypural foramen (where a caudal heart may be present). The hypurapophysis is paired."
http://purl.obolibrary.org/obo/UBERON_2001036,2001036,sclerotome somite 10,http://purl.obolibrary.org/obo/UBERON_0003089,sclerotome,0003089,"Medial ventral region of the somite that will form vertebral cartilages. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2001044,2001044,sclerotome somite 3,http://purl.obolibrary.org/obo/UBERON_0003089,sclerotome,0003089,"Medial ventral region of the somite that will form vertebral cartilages. Kimmel et al, 1995."
http://purl.obolibrary.org/obo/UBERON_2001049,2001049,obsolete slow muscle cell somite 16,,,,
http://purl.obolibrary.org/obo/UBERON_2001053,2001053,future internal carotid artery,http://purl.obolibrary.org/obo/UBERON_0010314,structure with developmental contribution from neural crest,0010314,
http://purl.obolibrary.org/obo/UBERON_2001054,2001054,lateral dorsal aorta,http://purl.obolibrary.org/obo/UBERON_0001637,artery,0001637,Connect the outflow of the aortic arches to the dorsal aorta. The place where the lateral dorsal aorta fuse is is called the radiax of the aorta. Isogai et al. 2001.
http://purl.obolibrary.org/obo/UBERON_2001055,2001055,pronephric duct opening,http://purl.obolibrary.org/obo/UBERON_0000464,anatomical space,0000464,
http://purl.obolibrary.org/obo/UBERON_2001059,2001059,cranial division of the internal carotid artery,http://purl.obolibrary.org/obo/UBERON_0010314,structure with developmental contribution from neural crest,0010314,
http://purl.obolibrary.org/obo/UBERON_2001063,2001063,posterior caudal vein,http://purl.obolibrary.org/obo/UBERON_0003481,tail vein,0003481,
http://purl.obolibrary.org/obo/UBERON_2001073,2001073,axial vasculature,http://purl.obolibrary.org/obo/UBERON_0002049,vasculature,0002049,
http://purl.obolibrary.org/obo/UBERON_2001076,2001076,intestinal bulb,http://purl.obolibrary.org/obo/UBERON_0000481,multi-tissue structure,0000481,"This anteriormost portion of the intestine has the most digestive enzymes and the greatest epithelial surface area. Wallace et al, 2005."
http://purl.obolibrary.org/obo/UBERON_2001086,2001086,obsolete muscle pioneer,,,,
http://purl.obolibrary.org/obo/UBERON_2001093,2001093,obsolete unspecified,,,,Annotation with this anatomy term indicates that a structure was not specified by the author.
http://purl.obolibrary.org/obo/UBERON_2001095,2001095,immature macula,http://purl.obolibrary.org/obo/UBERON_0005423,developing anatomical structure,0005423,An otic sensory epithelium that will develop into the mature macula.
http://purl.obolibrary.org/obo/UBERON_2001118,2001118,urogenital papilla,http://purl.obolibrary.org/obo/UBERON_0003102,surface structure,0003102,"A protuberance in front of the gential pore and behind the vent. Mature females have a well developed urogenital papillae whilst in mature males it is poorly developed. Brion et al, 2004."
http://purl.obolibrary.org/obo/UBERON_2001129,2001129,pharyngeal pouches 2-6,http://purl.obolibrary.org/obo/UBERON_0004117,pharyngeal pouch,0004117,
http://purl.obolibrary.org/obo/UBERON_2001141,2001141,tooth 1V,http://purl.obolibrary.org/obo/UBERON_2000694,ceratobranchial 5 tooth,2000694,Ceratobranchial 5 tooth which is the anteriormost tooth in the ventral tooth row.
http://purl.obolibrary.org/obo/UBERON_2001150,2001150,tooth 2D,http://purl.obolibrary.org/obo/UBERON_2000694,ceratobranchial 5 tooth,2000694,Ceratobranchial 5 tooth which is the posteriormost tooth in the dorsal tooth row.
http://purl.obolibrary.org/obo/UBERON_2001152,2001152,tooth 3MD,http://purl.obolibrary.org/obo/UBERON_2000694,ceratobranchial 5 tooth,2000694,Ceratobranchial 5 tooth which is posterior to tooth 2MD and anterior to tooth 4MD in the mediodorsal tooth row.
http://purl.obolibrary.org/obo/UBERON_2001156,2001156,posterior lateral line placode,http://purl.obolibrary.org/obo/UBERON_0003067,dorsolateral placode,0003067,
http://purl.obolibrary.org/obo/UBERON_2001160,2001160,dorsal scute,http://purl.obolibrary.org/obo/UBERON_2002294,fish scute,2002294,Scute that is a bony plate that forms in dorsal midline of body margin between the skull and dorsal fin.
http://purl.obolibrary.org/obo/UBERON_2001248,2001248,dorsal scute series,http://purl.obolibrary.org/obo/UBERON_0000477,anatomical cluster,0000477,
http://purl.obolibrary.org/obo/UBERON_2001163,2001163,supraneural 7 bone,http://purl.obolibrary.org/obo/UBERON_2000442,supraneural bone,2000442,
http://purl.obolibrary.org/obo/UBERON_2001164,2001164,supraneural 6 bone,http://purl.obolibrary.org/obo/UBERON_2000442,supraneural bone,2000442,
http://purl.obolibrary.org/obo/UBERON_2001166,2001166,supraneural 9 bone,http://purl.obolibrary.org/obo/UBERON_2000442,supraneural bone,2000442,
http://purl.obolibrary.org/obo/UBERON_2001167,2001167,vertebral element 1,http://purl.obolibrary.org/obo/UBERON_0010913,vertebral element,0010913,
http://purl.obolibrary.org/obo/UBERON_2001181,2001181,epidermal intermediate stratum,http://purl.obolibrary.org/obo/UBERON_0000479,tissue,0000479,
http://purl.obolibrary.org/obo/UBERON_2001188,2001188,Weberian apparatus,http://purl.obolibrary.org/obo/UBERON_0000477,anatomical cluster,0000477,Anatomical cluster that consists of the anteriormost vertebrae and associated structures that connect the swim bladder to the inner ear.
http://purl.obolibrary.org/obo/UBERON_2001869,2001869,supraneural 2 cartilage,http://purl.obolibrary.org/obo/UBERON_4300036,supraneural cartilage,4300036,Postcranial axial cartilage located dorsal to vertebra 2.
http://purl.obolibrary.org/obo/UBERON_2001870,2001870,supraneural 3 cartilage,http://purl.obolibrary.org/obo/UBERON_4300036,supraneural cartilage,4300036,Postcranial axial cartilage located dorsal to vertebrae 3 and 4.
http://purl.obolibrary.org/obo/UBERON_2001915,2001915,basibranchial 1 element,http://purl.obolibrary.org/obo/UBERON_0013746,basibranchial element,0013746,Skeletal element that is median and associated with branchial arch 1.
http://purl.obolibrary.org/obo/UBERON_2001226,2001226,basibranchial 4 bone,http://purl.obolibrary.org/obo/UBERON_0004740,basibranchial bone,0004740,"Basibranchial bone that is ventral, median, and associated with branchial arch 4 (pharyngeal arch 6). Develops in posterior copula cartilage or basibranchial 4 cartilage."
http://purl.obolibrary.org/obo/UBERON_2001918,2001918,basibranchial 4 element,http://purl.obolibrary.org/obo/UBERON_0013746,basibranchial element,0013746,Skeletal element that is median and associated with branchial arch 4.
http://purl.obolibrary.org/obo/UBERON_2001230,2001230,pharyngeal arch 6 skeleton,http://purl.obolibrary.org/obo/UBERON_0010314,structure with developmental contribution from neural crest,0010314,
http://purl.obolibrary.org/obo/UBERON_2001231,2001231,pharyngeal arch 4 skeleton,http://purl.obolibrary.org/obo/UBERON_0010314,structure with developmental contribution from neural crest,0010314,
http://purl.obolibrary.org/obo/UBERON_2001232,2001232,pharyngeal arch 5 skeleton,http://purl.obolibrary.org/obo/UBERON_0010314,structure with developmental contribution from neural crest,0010314,
http://purl.obolibrary.org/obo/UBERON_2001894,2001894,hypobranchial 1 element,http://purl.obolibrary.org/obo/UBERON_2001893,hypobranchial element,2001893,"Skeletal element that is ventral, bilaterally paired and articulates with a median skeletal element medially and with a ceratobranchial 1 element laterally."
http://purl.obolibrary.org/obo/UBERON_2001234,2001234,hypobranchial 4 bone,http://purl.obolibrary.org/obo/UBERON_2000363,hypobranchial bone,2000363,Hypobranchial bone that is bilaterally paired and articulates with a median skeletal element medially and with a ceratobranchial 4 element laterally. Develops in hypobranchial 4 cartilage.
http://purl.obolibrary.org/obo/UBERON_2001897,2001897,hypobranchial 4 element,http://purl.obolibrary.org/obo/UBERON_2001893,hypobranchial element,2001893,"Skeletal element that is ventral, bilaterally paired and articulates with a median skeletal element medially and with a ceratobranchial 4 element laterally."
http://purl.obolibrary.org/obo/UBERON_2001526,2001526,hypobranchial 3 cartilage,http://purl.obolibrary.org/obo/UBERON_2001522,hypobranchial cartilage,2001522,Hypobranchial cartilage that is bilaterally paired and articulates laterally with ceratobranchial 3 cartilage or bone.
http://purl.obolibrary.org/obo/UBERON_2001236,2001236,hypobranchial 2 bone,http://purl.obolibrary.org/obo/UBERON_2000363,hypobranchial bone,2000363,Hypobranchial bone that is bilaterally paired and articulates with a median skeletal element medially and with a ceratobranchial 2 element laterally. Develops in hypobranchial 2 cartilage.
http://purl.obolibrary.org/obo/UBERON_2001895,2001895,hypobranchial 2 element,http://purl.obolibrary.org/obo/UBERON_2001893,hypobranchial element,2001893,"Skeletal element that is ventral, bilaterally paired and articulates with a median skeletal element medially and with a ceratobranchial 2 element laterally."
http://purl.obolibrary.org/obo/UBERON_2001520,2001520,ceratobranchial 1 cartilage,http://purl.obolibrary.org/obo/UBERON_2001899,ceratobranchial 1 element,2001899,Ceratobranchial cartilage that is bilaterally paired and articulates laterally with epibranchial 1 cartilage or bone.
http://purl.obolibrary.org/obo/UBERON_2001903,2001903,ceratobranchial 5 element,http://purl.obolibrary.org/obo/UBERON_2001898,ceratobranchial element,2001898,
http://purl.obolibrary.org/obo/UBERON_2001517,2001517,ceratobranchial 2 cartilage,http://purl.obolibrary.org/obo/UBERON_2001900,ceratobranchial 2 element,2001900,Ceratobranchial cartilage that is bilaterally paired and articulates laterally with epibranchial 2 cartilage or bone.
http://purl.obolibrary.org/obo/UBERON_2001244,2001244,epibranchial 5 cartilage,http://purl.obolibrary.org/obo/UBERON_2001527,epibranchial cartilage,2001527,Epibranchial cartilage that is bilaterally paired and located at the articulation of epibranchial 4 cartilage or bone and the posterior tip of ceratobranchial 4 cartilage or bone.
http://purl.obolibrary.org/obo/UBERON_2001245,2001245,epibranchial 4 bone,http://purl.obolibrary.org/obo/UBERON_2000658,epibranchial bone,2000658,Epibranchial bone that is bilaterally paired and articulates laterally with ceratobranchial 4 cartilage or bone and medially with pharyngobranchial cartilage or bone.
http://purl.obolibrary.org/obo/UBERON_2001908,2001908,epibranchial 4 element,http://purl.obolibrary.org/obo/UBERON_2001904,epibranchial element,2001904,
http://purl.obolibrary.org/obo/UBERON_2001529,2001529,epibranchial 3 cartilage,http://purl.obolibrary.org/obo/UBERON_2001907,epibranchial 3 element,2001907,Epibranchial cartilage that is bilaterally paired and articulates laterally with ceratobranchial 3 cartilage or bone.
http://purl.obolibrary.org/obo/UBERON_2001861,2001861,epibranchial 3-pharyngobranchial 3 joint,http://purl.obolibrary.org/obo/UBERON_0000982,skeletal joint,0000982,Joint that articulates the epibranchial 3 cartilage or bone and pharyngobranchial 3 cartilage or bone. Epibranchial 3-pharyngobranchial 3 joint is paired.
http://purl.obolibrary.org/obo/UBERON_2001862,2001862,epibranchial 3-pharyngobranchial 4 joint,http://purl.obolibrary.org/obo/UBERON_0000982,skeletal joint,0000982,Joint that articulates the epibranchial 3 cartilage or bone and pharyngobranchial 4 cartilage or bone. Epibranchial 3-pharyngobranchial 4 joint is paired.
http://purl.obolibrary.org/obo/UBERON_2001536,2001536,pharyngobranchial 2 cartilage,http://purl.obolibrary.org/obo/UBERON_2001911,pharyngobranchial 2 element,2001911,"Pharyngobranchial cartilage, located medial to the epibranchials and posteriorly adjacent to pharyngobranchial 1 element."
http://purl.obolibrary.org/obo/UBERON_2001534,2001534,pharyngobranchial 3 cartilage,http://purl.obolibrary.org/obo/UBERON_2001912,pharyngobranchial 3 element,2001912,"Pharyngobranchial cartilage, located medial to the epibranchials and posteriorly adjacent to pharyngobranchial 2 element."
http://purl.obolibrary.org/obo/UBERON_2001253,2001253,neural arch 2,http://purl.obolibrary.org/obo/UBERON_0003861,neural arch,0003861,Neural arch that is the second after the neurocranium.
http://purl.obolibrary.org/obo/UBERON_2001256,2001256,lateral floor plate,http://purl.obolibrary.org/obo/UBERON_0004120,mesoderm-derived structure,0004120,
http://purl.obolibrary.org/obo/UBERON_2001257,2001257,medial floor plate,http://purl.obolibrary.org/obo/UBERON_0004120,mesoderm-derived structure,0004120,"The medial portion of the spinal cord floor plate, located adjacent to the notochord."
http://purl.obolibrary.org/obo/UBERON_2001274,2001274,coronomeckelian,http://purl.obolibrary.org/obo/UBERON_0004768,bone of lower jaw,0004768,"Tendon bone located on the median side of the lower jaw, dorsal to Meckel's cartilage and medial to the angular. The coronomeckelian forms as an ossification of the tendon of the adductor mandibulae muscle. The coronomeckelian is a paired bone."
http://purl.obolibrary.org/obo/UBERON_2001279,2001279,branchiostegal ray 1,http://purl.obolibrary.org/obo/UBERON_2000476,branchiostegal ray,2000476,Branchiostegal ray that is the anterior-most ray in the adult.
http://purl.obolibrary.org/obo/UBERON_2001304,2001304,vagal ganglion 3,http://purl.obolibrary.org/obo/UBERON_0009127,epibranchial ganglion,0009127,
http://purl.obolibrary.org/obo/UBERON_2001312,2001312,dorsal anterior lateral line ganglion,http://purl.obolibrary.org/obo/UBERON_2001391,anterior lateral line ganglion,2001391,
http://purl.obolibrary.org/obo/UBERON_2001324,2001324,enteric musculature,http://purl.obolibrary.org/obo/UBERON_0000383,musculature of body,0000383,
